"Step","generous-silence-10 - train/avg_reward_last_500","generous-silence-10 - train/avg_reward_last_500__MIN","generous-silence-10 - train/avg_reward_last_500__MAX"
"6661","1378.8029860434924","1378.8029860434924","1378.8029860434924"
"6662","1379.074476715885","1379.074476715885","1379.074476715885"
"6663","1379.3457170668398","1379.3457170668398","1379.3457170668398"
"6664","1379.617193836172","1379.617193836172","1379.617193836172"
"6665","1379.61125527084","1379.61125527084","1379.61125527084"
"6666","1379.8673585211611","1379.8673585211611","1379.8673585211611"
"6667","1380.1371595330738","1380.1371595330738","1380.1371595330738"
"6668","1380.2945372021397","1380.2945372021397","1380.2945372021397"
"6669","1380.1730956239871","1380.1730956239871","1380.1730956239871"
"6670","1380.0484524388269","1380.0484524388269","1380.0484524388269"
"6671","1380.3204795852237","1380.3204795852237","1380.3204795852237"
"6672","1380.4117932933743","1380.4117932933743","1380.4117932933743"
"6673","1380.2868480725624","1380.2868480725624","1380.2868480725624"
"6674","1380.56","1380.56","1380.56"
"6675","1380.7156735751296","1380.7156735751296","1380.7156735751296"
"6676","1380.9865630565","1380.9865630565","1380.9865630565"
"6677","1380.9810618323081","1380.9810618323081","1380.9810618323081"
"6678","1381.253277229325","1381.253277229325","1381.253277229325"
"6679","1381.5247572815533","1381.5247572815533","1381.5247572815533"
"6680","1381.6157579679664","1381.6157579679664","1381.6157579679664"
"6681","1381.5622775800712","1381.5622775800712","1381.5622775800712"
"6682","1381.8343846029436","1381.8343846029436","1381.8343846029436"
"6683","1382.1052716688228","1382.1052716688228","1382.1052716688228"
"6684","1382.3099434114795","1382.3099434114795","1382.3099434114795"
"6685","1382.3050436469448","1382.3050436469448","1382.3050436469448"
"6686","1382.357685469533","1382.357685469533","1382.357685469533"
"6687","1382.6296056884291","1382.6296056884291","1382.6296056884291"
"6688","1382.5761835514622","1382.5761835514622","1382.5761835514622"
"6689","1382.8447495961227","1382.8447495961227","1382.8447495961227"
"6690","1382.7903408173154","1382.7903408173154","1382.7903408173154"
"6691","1383.0605620155038","1383.0605620155038","1383.0605620155038"
"6692","1382.9358953657354","1382.9358953657354","1382.9358953657354"
"6693","1382.8161123668067","1382.8161123668067","1382.8161123668067"
"6694","1382.9034705407587","1382.9034705407587","1382.9034705407587"
"6695","1382.7798579728858","1382.7798579728858","1382.7798579728858"
"6696","1382.8126512828787","1382.8126512828787","1382.8126512828787"
"6697","1382.970958373669","1382.970958373669","1382.970958373669"
"6698","1383.1759961284079","1383.1759961284079","1383.1759961284079"
"6699","1383.4459677419354","1383.4459677419354","1383.4459677419354"
"6700","1383.4358974358975","1383.4358974358975","1383.4358974358975"
"6701","1383.573847146082","1383.573847146082","1383.573847146082"
"6702","1383.568273416089","1383.568273416089","1383.568273416089"
"6703","1383.4437459703418","1383.4437459703418","1383.4437459703418"
"6704","1383.7139403706688","1383.7139403706688","1383.7139403706688"
"6705","1383.9184660006445","1383.9184660006445","1383.9184660006445"
"6706","1383.7931367810536","1383.7931367810536","1383.7931367810536"
"6707","1384.0633054123712","1384.0633054123712","1384.0633054123712"
"6709","1384.0528180354268","1384.0528180354268","1384.0528180354268"
"6710","1384.1432941555306","1384.1432941555306","1384.1432941555306"
"6711","1384.4129104958145","1384.4129104958145","1384.4129104958145"
"6712","1384.5039433446","1384.5039433446","1384.5039433446"
"6713","1384.7738976504668","1384.7738976504668","1384.7738976504668"
"6714","1384.8646822204344","1384.8646822204344","1384.8646822204344"
"6715","1384.858268983269","1384.858268983269","1384.858268983269"
"6717","1384.7274043100676","1384.7274043100676","1384.7274043100676"
"6718","1384.6039556198746","1384.6039556198746","1384.6039556198746"
"6719","1384.8072347266882","1384.8072347266882","1384.8072347266882"
"6720","1384.6867063173124","1384.6867063173124","1384.6867063173124"
"6721","1384.7767598842815","1384.7767598842815","1384.7767598842815"
"6722","1384.8638920134983","1384.8638920134983","1384.8638920134983"
"6723","1385.133354755784","1385.133354755784","1385.133354755784"
"6724","1385.0094779116466","1385.0094779116466","1385.0094779116466"
"6725","1385.0966912945712","1385.0966912945712","1385.0966912945712"
"6726","1385.3663080134897","1385.3663080134897","1385.3663080134897"
"6727","1385.6355170199101","1385.6355170199101","1385.6355170199101"
"6728","1385.9051212072563","1385.9051212072563","1385.9051212072563"
"6729","1385.994863563403","1385.994863563403","1385.994863563403"
"6730","1386.2556571978816","1386.2556571978816","1386.2556571978816"
"6731","1386.410622593068","1386.410622593068","1386.410622593068"
"6732","1386.4869244344618","1386.4869244344618","1386.4869244344618"
"6733","1386.5381777350017","1386.5381777350017","1386.5381777350017"
"6734","1386.6256615878108","1386.6256615878108","1386.6256615878108"
"6735","1386.8250481077614","1386.8250481077614","1386.8250481077614"
"6736","1386.700657367324","1386.700657367324","1386.700657367324"
"6737","1386.6947739660147","1386.6947739660147","1386.6947739660147"
"6738","1386.7453117486778","1386.7453117486778","1386.7453117486778"
"6739","1387.0136217948718","1387.0136217948718","1387.0136217948718"
"6740","1387.2820060887677","1387.2820060887677","1387.2820060887677"
"6742","1387.2353035399647","1387.2353035399647","1387.2353035399647"
"6743","1387.1141896220372","1387.1141896220372","1387.1141896220372"
"6744","1387.204323458767","1387.204323458767","1387.204323458767"
"6745","1387.1493756003842","1387.1493756003842","1387.1493756003842"
"6746","1387.417000160077","1387.417000160077","1387.417000160077"
"6747","1387.572343149808","1387.572343149808","1387.572343149808"
"6748","1387.8404544727157","1387.8404544727157","1387.8404544727157"
"6749","1388.10896","1388.10896","1388.10896"
"6750","1388.374340105583","1388.374340105583","1388.374340105583"
"6751","1388.6394753678824","1388.6394753678824","1388.6394753678824"
"6752","1388.5151127458819","1388.5151127458819","1388.5151127458819"
"6753","1388.390629996802","1388.390629996802","1388.390629996802"
"6754","1388.6476418864909","1388.6476418864909","1388.6476418864909"
"6755","1388.6405051150896","1388.6405051150896","1388.6405051150896"
"6756","1388.5157423685473","1388.5157423685473","1388.5157423685473"
"6757","1388.7839565356344","1388.7839565356344","1388.7839565356344"
"6758","1388.6596900463333","1388.6596900463333","1388.6596900463333"
"6759","1388.9277955271566","1388.9277955271566","1388.9277955271566"
"6760","1389.1814406644305","1389.1814406644305","1389.1814406644305"
"6761","1389.4490578090067","1389.4490578090067","1389.4490578090067"
"6762","1389.711320453457","1389.711320453457","1389.711320453457"
"6763","1389.5865261813537","1389.5865261813537","1389.5865261813537"
"6764","1389.5320031923384","1389.5320031923384","1389.5320031923384"
"6765","1389.3503032237472","1389.3503032237472","1389.3503032237472"
"6766","1389.6179990426042","1389.6179990426042","1389.6179990426042"
"6767","1389.4944160816847","1389.4944160816847","1389.4944160816847"
"6768","1389.7615249641092","1389.7615249641092","1389.7615249641092"
"6769","1389.7543859649122","1389.7543859649122","1389.7543859649122"
"6770","1389.6325944825387","1389.6325944825387","1389.6325944825387"
"6771","1389.8979591836735","1389.8979591836735","1389.8979591836735"
"6772","1389.9485094850947","1389.9485094850947","1389.9485094850947"
"6774","1390.4806374501993","1390.4806374501993","1390.4806374501993"
"6775","1390.7466539196942","1390.7466539196942","1390.7466539196942"
"6776","1390.8972439063248","1390.8972439063248","1390.8972439063248"
"6777","1390.9856642242753","1390.9856642242753","1390.9856642242753"
"6778","1390.931358496576","1390.931358496576","1390.931358496576"
"6779","1390.979458598726","1390.979458598726","1390.979458598726"
"6780","1391.245183887916","1391.245183887916","1391.245183887916"
"6781","1391.2986310092326","1391.2986310092326","1391.2986310092326"
"6782","1391.3522202769377","1391.3522202769377","1391.3522202769377"
"6783","1391.229153405474","1391.229153405474","1391.229153405474"
"6784","1391.3820206841688","1391.3820206841688","1391.3820206841688"
"6785","1391.6484250715876","1391.6484250715876","1391.6484250715876"
"6786","1391.9144265945602","1391.9144265945602","1391.9144265945602"
"6787","1391.9048982188294","1391.9048982188294","1391.9048982188294"
"6788","1392.1709333757353","1392.1709333757353","1392.1709333757353"
"6789","1392.4310015898252","1392.4310015898252","1392.4310015898252"
"6790","1392.6970274996027","1392.6970274996027","1392.6970274996027"
"6791","1392.9628099173553","1392.9628099173553","1392.9628099173553"
"6792","1393.228348959161","1393.228348959161","1393.228348959161"
"6793","1393.1034318398474","1393.1034318398474","1393.1034318398474"
"6794","1393.0959491660049","1393.0959491660049","1393.0959491660049"
"6795","1392.9722045743329","1392.9722045743329","1392.9722045743329"
"6796","1393.1719866603144","1393.1719866603144","1393.1719866603144"
"6797","1393.3272467449983","1393.3272467449983","1393.3272467449983"
"6798","1393.2030481028735","1393.2030481028735","1393.2030481028735"
"6799","1393.357619047619","1393.357619047619","1393.357619047619"
"6800","1393.614346929059","1393.614346929059","1393.614346929059"
"6801","1393.66074262139","1393.66074262139","1393.66074262139"
"6802","1393.7444074250357","1393.7444074250357","1393.7444074250357"
"6803","1394.007614213198","1394.007614213198","1394.007614213198"
"6804","1394.269785884219","1394.269785884219","1394.269785884219"
"6805","1394.1492229622581","1394.1492229622581","1394.1492229622581"
"6806","1394.300935468527","1394.300935468527","1394.300935468527"
"6807","1394.1775523145213","1394.1775523145213","1394.1775523145213"
"6808","1394.2604216199081","1394.2604216199081","1394.2604216199081"
"6809","1394.519968304279","1394.519968304279","1394.519968304279"
"6810","1394.7837109808272","1394.7837109808272","1394.7837109808272"
"6811","1394.9367870722433","1394.9367870722433","1394.9367870722433"
"6812","1394.8124504989703","1394.8124504989703","1394.8124504989703"
"6813","1394.896262274311","1394.896262274311","1394.896262274311"
"6814","1395.1597783056216","1395.1597783056216","1395.1597783056216"
"6815","1395.2438252058264","1395.2438252058264","1395.2438252058264"
"6816","1395.2496438182682","1395.2496438182682","1395.2496438182682"
"6817","1395.1247230136119","1395.1247230136119","1395.1247230136119"
"6818","1395.3880360816586","1395.3880360816586","1395.3880360816586"
"6819","1395.2636075949367","1395.2636075949367","1395.2636075949367"
"6820","1395.5271317829458","1395.5271317829458","1395.5271317829458"
"6821","1395.7904144258146","1395.7904144258146","1395.7904144258146"
"6822","1396.052823027044","1396.052823027044","1396.052823027044"
"6823","1396.0830170777988","1396.0830170777988","1396.0830170777988"
"6824","1396.0757312252965","1396.0757312252965","1396.0757312252965"
"6825","1395.9543155232375","1395.9543155232375","1395.9543155232375"
"6826","1395.7705073494546","1395.7705073494546","1395.7705073494546"
"6827","1396.0339759797725","1396.0339759797725","1396.0339759797725"
"6829","1396.1726698262244","1396.1726698262244","1396.1726698262244"
"6830","1396.435160322224","1396.435160322224","1396.435160322224"
"6831","1396.6985154769425","1396.6985154769425","1396.6985154769425"
"6832","1396.574767093005","1396.574767093005","1396.574767093005"
"6833","1396.5195768866436","1396.5195768866436","1396.5195768866436"
"6834","1396.5665351223363","1396.5665351223363","1396.5665351223363"
"6835","1396.830018939394","1396.830018939394","1396.830018939394"
"6836","1397.0924727789175","1397.0924727789175","1397.0924727789175"
"6837","1397.355948248659","1397.355948248659","1397.355948248659"
"6838","1397.408266288058","1397.408266288058","1397.408266288058"
"6840","1397.7505125374546","1397.7505125374546","1397.7505125374546"
"6841","1398.0121412803533","1398.0121412803533","1398.0121412803533"
"6842","1397.9080876556834","1397.9080876556834","1397.9080876556834"
"6843","1397.9916456494325","1397.9916456494325","1397.9916456494325"
"6844","1398.0434988179668","1398.0434988179668","1398.0434988179668"
"6845","1397.919476835802","1397.919476835802","1397.919476835802"
"6846","1398.1810304080668","1398.1810304080668","1398.1810304080668"
"6847","1398.0770321361058","1398.0770321361058","1398.0770321361058"
"6848","1398.3395810363836","1398.3395810363836","1398.3395810363836"
"6849","1398.4223622047243","1398.4223622047243","1398.4223622047243"
"6850","1398.505589670918","1398.505589670918","1398.505589670918"
"6851","1398.696001259446","1398.696001259446","1398.696001259446"
"6852","1398.9576577994649","1398.9576577994649","1398.9576577994649"
"6853","1399.0409191060749","1399.0409191060749","1399.0409191060749"
"6854","1399.3024390243902","1399.3024390243902","1399.3024390243902"
"6855","1399.2473253618627","1399.2473253618627","1399.2473253618627"
"6856","1399.5071574642127","1399.5071574642127","1399.5071574642127"
"6857","1399.5559924504562","1399.5559924504562","1399.5559924504562"
"6858","1399.8172668658594","1399.8172668658594","1399.8172668658594"
"6859","1400.0784591194968","1400.0784591194968","1400.0784591194968"
"6860","1399.9539380600534","1399.9539380600534","1399.9539380600534"
"6861","1399.8299276956932","1399.8299276956932","1399.8299276956932"
"6862","1399.7050133584787","1399.7050133584787","1399.7050133584787"
"6863","1399.965273412948","1399.965273412948","1399.965273412948"
"6864","1400.2260801256873","1400.2260801256873","1400.2260801256873"
"6865","1400.4871190700596","1400.4871190700596","1400.4871190700596"
"6866","1400.362494110256","1400.362494110256","1400.362494110256"
"6867","1400.238222361809","1400.238222361809","1400.238222361809"
"6868","1400.4991364421417","1400.4991364421417","1400.4991364421417"
"6869","1400.5817896389326","1400.5817896389326","1400.5817896389326"
"6870","1400.5741641814473","1400.5741641814473","1400.5741641814473"
"6871","1400.5635593220338","1400.5635593220338","1400.5635593220338"
"6872","1400.4388827867567","1400.4388827867567","1400.4388827867567"
"6873","1400.6989331659868","1400.6989331659868","1400.6989331659868"
"6874","1400.750431372549","1400.750431372549","1400.750431372549"
"6875","1400.801599749059","1400.801599749059","1400.801599749059"
"6876","1400.6973498510272","1400.6973498510272","1400.6973498510272"
"6877","1400.6878331765445","1400.6878331765445","1400.6878331765445"
"6878","1400.947797460417","1400.947797460417","1400.947797460417"
"6879","1401.2057993730407","1401.2057993730407","1401.2057993730407"
"6880","1401.4662278639712","1401.4662278639712","1401.4662278639712"
"6881","1401.7254779066122","1401.7254779066122","1401.7254779066122"
"6882","1401.985273382422","1401.985273382422","1401.985273382422"
"6883","1402.2459273182958","1402.2459273182958","1402.2459273182958"
"6884","1402.1215348472983","1402.1215348472983","1402.1215348472983"
"6885","1402.1274663326026","1402.1274663326026","1402.1274663326026"
"6886","1402.3862533270706","1402.3862533270706","1402.3862533270706"
"6887","1402.6457420162806","1402.6457420162806","1402.6457420162806"
"6888","1402.7168570981373","1402.7168570981373","1402.7168570981373"
"6889","1402.9773082942097","1402.9773082942097","1402.9773082942097"
"6890","1403.025504615866","1403.025504615866","1403.025504615866"
"6891","1402.971214017522","1402.971214017522","1402.971214017522"
"6892","1403.2264977318944","1403.2264977318944","1403.2264977318944"
"6893","1403.2178604942133","1403.2178604942133","1403.2178604942133"
"6894","1403.47771696638","1403.47771696638","1403.47771696638"
"6895","1403.7321763602251","1403.7321763602251","1403.7321763602251"
"6896","1403.607628575895","1403.607628575895","1403.607628575895"
"6897","1403.4873397936856","1403.4873397936856","1403.4873397936856"
"6898","1403.5585247694953","1403.5585247694953","1403.5585247694953"
"6899","1403.64","1403.64","1403.64"
"6900","1403.7092641774723","1403.7092641774723","1403.7092641774723"
"6901","1403.9690721649486","1403.9690721649486","1403.9690721649486"
"6902","1404.0160862095893","1404.0160862095893","1404.0160862095893"
"6903","1404.09572142411","1404.09572142411","1404.09572142411"
"6904","1404.3528493364558","1404.3528493364558","1404.3528493364558"
"6905","1404.5407430533874","1404.5407430533874","1404.5407430533874"
"6906","1404.7852348993288","1404.7852348993288","1404.7852348993288"
"6907","1404.7754369538077","1404.7754369538077","1404.7754369538077"
"6908","1404.7659541270089","1404.7659541270089","1404.7659541270089"
"6909","1405.0241809672386","1405.0241809672386","1405.0241809672386"
"6910","1405.282639213851","1405.282639213851","1405.282639213851"
"6911","1405.158140985652","1405.158140985652","1405.158140985652"
"6912","1405.2087946358959","1405.2087946358959","1405.2087946358959"
"6914","1405.7245518316445","1405.7245518316445","1405.7245518316445"
"6915","1405.8093827930174","1405.8093827930174","1405.8093827930174"
"6916","1406.0668536699393","1406.0668536699393","1406.0668536699393"
"6917","1406.0587410408227","1406.0587410408227","1406.0587410408227"
"6918","1406.1409876927871","1406.1409876927871","1406.1409876927871"
"6919","1406.0169781931463","1406.0169781931463","1406.0169781931463"
"6920","1406.2712973057157","1406.2712973057157","1406.2712973057157"
"6921","1406.5292743693553","1406.5292743693553","1406.5292743693553"
"6922","1406.5757434220768","1406.5757434220768","1406.5757434220768"
"6923","1406.4514321295144","1406.4514321295144","1406.4514321295144"
"6925","1406.5848117024589","1406.5848117024589","1406.5848117024589"
"6926","1406.8428504745605","1406.8428504745605","1406.8428504745605"
"6927","1406.92034847542","1406.92034847542","1406.92034847542"
"6928","1406.924405039664","1406.924405039664","1406.924405039664"
"6929","1406.800466562986","1406.800466562986","1406.800466562986"
"6930","1407.0564453428706","1407.0564453428706","1407.0564453428706"
"6931","1407.3132773631842","1407.3132773631842","1407.3132773631842"
"6932","1407.5700295352092","1407.5700295352092","1407.5700295352092"
"6933","1407.8271681691017","1407.8271681691017","1407.8271681691017"
"6934","1407.6470862470862","1407.6470862470862","1407.6470862470862"
"6935","1407.8969857054071","1407.8969857054071","1407.8969857054071"
"6936","1408.1500699083424","1408.1500699083424","1408.1500699083424"
"6937","1408.0260950605777","1408.0260950605777","1408.0260950605777"
"6938","1408.0293523839105","1408.0293523839105","1408.0293523839105"
"6939","1408.2815217391305","1408.2815217391305","1408.2815217391305"
"6940","1408.2706101537028","1408.2706101537028","1408.2706101537028"
"6941","1408.2617199627446","1408.2617199627446","1408.2617199627446"
"6942","1408.1378239950334","1408.1378239950334","1408.1378239950334"
"6943","1408.3938547486034","1408.3938547486034","1408.3938547486034"
"6944","1408.6501163692785","1408.6501163692785","1408.6501163692785"
"6945","1408.6766987278932","1408.6766987278932","1408.6766987278932"
"6946","1408.9319063130138","1408.9319063130138","1408.9319063130138"
"6947","1409.012406947891","1409.012406947891","1409.012406947891"
"6948","1409.2688788959529","1409.2688788959529","1409.2688788959529"
"6950","1409.1936133932725","1409.1936133932725","1409.1936133932725"
"6951","1409.1833539987601","1409.1833539987601","1409.1833539987601"
"6952","1409.4387106772044","1409.4387106772044","1409.4387106772044"
"6953","1409.4439107530213","1409.4439107530213","1409.4439107530213"
"6954","1409.2646010844308","1409.2646010844308","1409.2646010844308"
"6955","1409.0853469640645","1409.0853469640645","1409.0853469640645"
"6956","1408.961437199938","1408.961437199938","1408.961437199938"
"6957","1409.2178693093838","1409.2178693093838","1409.2178693093838"
"6958","1409.2080817464005","1409.2080817464005","1409.2080817464005"
"6959","1409.1975232198142","1409.1975232198142","1409.1975232198142"
"6960","1409.4536449466027","1409.4536449466027","1409.4536449466027"
"6961","1409.3303930671618","1409.3303930671618","1409.3303930671618"
"6962","1409.4785703233792","1409.4785703233792","1409.4785703233792"
"6963","1409.7349938118812","1409.7349938118812","1409.7349938118812"
"6964","1409.815003866976","1409.815003866976","1409.815003866976"
"6965","1409.860655737705","1409.860655737705","1409.860655737705"
"6966","1409.7365084274006","1409.7365084274006","1409.7365084274006"
"6967","1409.991341991342","1409.991341991342","1409.991341991342"
"6968","1410.2470242695933","1410.2470242695933","1410.2470242695933"
"6969","1410.5023183925812","1410.5023183925812","1410.5023183925812"
"6970","1410.7538247566065","1410.7538247566065","1410.7538247566065"
"6972","1411.0540707554458","1411.0540707554458","1411.0540707554458"
"6973","1411.1274328081556","1411.1274328081556","1411.1274328081556"
"6974","1411.2560617760619","1411.2560617760619","1411.2560617760619"
"6975","1411.5105003088327","1411.5105003088327","1411.5105003088327"
"6976","1411.500385981164","1411.500385981164","1411.500385981164"
"6977","1411.4904291447979","1411.4904291447979","1411.4904291447979"
"6978","1411.4800123475845","1411.4800123475845","1411.4800123475845"
"6979","1411.7353395061727","1411.7353395061727","1411.7353395061727"
"6980","1411.9898163863602","1411.9898163863602","1411.9898163863602"
"6981","1412.245140388769","1412.245140388769","1412.245140388769"
"6982","1412.2330711090544","1412.2330711090544","1412.2330711090544"
"6983","1412.2779148673658","1412.2779148673658","1412.2779148673658"
"6984","1412.2681572860447","1412.2681572860447","1412.2681572860447"
"6985","1412.2704286154794","1412.2704286154794","1412.2704286154794"
"6986","1412.5255125635888","1412.5255125635888","1412.5255125635888"
"6987","1412.4024352651047","1412.4024352651047","1412.4024352651047"
"6988","1412.6566497149022","1412.6566497149022","1412.6566497149022"
"6989","1412.5328197226502","1412.5328197226502","1412.5328197226502"
"6990","1412.4087197658296","1412.4087197658296","1412.4087197658296"
"6991","1412.410505237215","1412.410505237215","1412.410505237215"
"6992","1412.6644078238103","1412.6644078238103","1412.6644078238103"
"6993","1412.853865106252","1412.853865106252","1412.853865106252"
"6994","1412.7304080061585","1412.7304080061585","1412.7304080061585"
"6995","1412.607604679803","1412.607604679803","1412.607604679803"
"6996","1412.5976604586733","1412.5976604586733","1412.5976604586733"
"6998","1412.6205570087707","1412.6205570087707","1412.6205570087707"
"6999","1412.4967692307691","1412.4967692307691","1412.4967692307691"
"7000","1412.3734810029225","1412.3734810029225","1412.3734810029225"
"7001","1412.3637342356199","1412.3637342356199","1412.3637342356199"
"7002","1412.6180224511763","1412.6180224511763","1412.6180224511763"
"7003","1412.515528905289","1412.515528905289","1412.515528905289"
"7004","1412.5598770176787","1412.5598770176787","1412.5598770176787"
"7005","1412.4366738395327","1412.4366738395327","1412.4366738395327"
"7006","1412.6904871676657","1412.6904871676657","1412.6904871676657"
"7007","1412.6349108789182","1412.6349108789182","1412.6349108789182"
"7009","1412.9291858678955","1412.9291858678955","1412.9291858678955"
"7010","1413.181231761634","1413.181231761634","1413.181231761634"
"7011","1413.4321253071253","1413.4321253071253","1413.4321253071253"
"7012","1413.3089206202978","1413.3089206202978","1413.3089206202978"
"7013","1413.3572305802886","1413.3572305802886","1413.3572305802886"
"7014","1413.2336147352264","1413.2336147352264","1413.2336147352264"
"7015","1413.1100368324126","1413.1100368324126","1413.1100368324126"
"7016","1412.986496854381","1412.986496854381","1412.986496854381"
"7017","1412.9771402270635","1412.9771402270635","1412.9771402270635"
"7018","1412.9645651173494","1412.9645651173494","1412.9645651173494"
"7019","1413.2164110429449","1413.2164110429449","1413.2164110429449"
"7020","1413.4680263763225","1413.4680263763225","1413.4680263763225"
"7021","1413.5113462128181","1413.5113462128181","1413.5113462128181"
"7022","1413.763759006592","1413.763759006592","1413.763759006592"
"7023","1414.0136419374617","1414.0136419374617","1414.0136419374617"
"7024","1414.2668199233717","1414.2668199233717","1414.2668199233717"
"7025","1414.5191541526203","1414.5191541526203","1414.5191541526203"
"7026","1414.5086563505438","1414.5086563505438","1414.5086563505438"
"7027","1414.7601102941176","1414.7601102941176","1414.7601102941176"
"7028","1414.7495788022668","1414.7495788022668","1414.7495788022668"
"7029","1415.0018376722817","1415.0018376722817","1415.0018376722817"
"7030","1414.9912723932016","1414.9912723932016","1414.9912723932016"
"7031","1414.9921922841397","1414.9921922841397","1414.9921922841397"
"7032","1415.0371957752945","1415.0371957752945","1415.0371957752945"
"7033","1415.0266299357208","1415.0266299357208","1415.0266299357208"
"7034","1414.9055853098698","1414.9055853098698","1414.9055853098698"
"7035","1415.156364749082","1415.156364749082","1415.156364749082"
"7036","1415.4082912651063","1415.4082912651063","1415.4082912651063"
"7037","1415.6604466197614","1415.6604466197614","1415.6604466197614"
"7038","1415.9113014222357","1415.9113014222357","1415.9113014222357"
"7039","1416.162996941896","1416.162996941896","1416.162996941896"
"7040","1416.4150741476838","1416.4150741476838","1416.4150741476838"
"7041","1416.6568327728523","1416.6568327728523","1416.6568327728523"
"7042","1416.908146110347","1416.908146110347","1416.908146110347"
"7043","1417.1577017114914","1417.1577017114914","1417.1577017114914"
"7044","1417.1460656990068","1417.1460656990068","1417.1460656990068"
"7045","1417.0229147571035","1417.0229147571035","1417.0229147571035"
"7046","1417.1001985642279","1417.1001985642279","1417.1001985642279"
"7047","1417.1427916921198","1417.1427916921198","1417.1427916921198"
"7048","1417.210871888838","1417.210871888838","1417.210871888838"
"7049","1417.4584732824428","1417.4584732824428","1417.4584732824428"
"7050","1417.5008395664784","1417.5008395664784","1417.5008395664784"
"7051","1417.4899267399267","1417.4899267399267","1417.4899267399267"
"7052","1417.6778574698612","1417.6778574698612","1417.6778574698612"
"7053","1417.6667683857186","1417.6667683857186","1417.6667683857186"
"7054","1417.9160945842868","1417.9160945842868","1417.9160945842868"
"7055","1418.1659548505186","1418.1659548505186","1418.1659548505186"
"7056","1418.152966295562","1418.152966295562","1418.152966295562"
"7057","1418.4034766697164","1418.4034766697164","1418.4034766697164"
"7058","1418.6545205061748","1418.6545205061748","1418.6545205061748"
"7059","1418.644207317073","1418.644207317073","1418.644207317073"
"7060","1418.5893918609968","1418.5893918609968","1418.5893918609968"
"7061","1418.5789393477598","1418.5789393477598","1418.5789393477598"
"7062","1418.6263903702575","1418.6263903702575","1418.6263903702575"
"7063","1418.5714503351614","1418.5714503351614","1418.5714503351614"
"7064","1418.558415841584","1418.558415841584","1418.558415841584"
"7065","1418.8052086506245","1418.8052086506245","1418.8052086506245"
"7066","1418.7492005481956","1418.7492005481956","1418.7492005481956"
"7067","1418.7936967113276","1418.7936967113276","1418.7936967113276"
"7068","1419.0424722179937","1419.0424722179937","1419.0424722179937"
"7069","1419.2905631659057","1419.2905631659057","1419.2905631659057"
"7070","1419.5407091766854","1419.5407091766854","1419.5407091766854"
"7071","1419.7854534388314","1419.7854534388314","1419.7854534388314"
"7072","1420.0359044576296","1420.0359044576296","1420.0359044576296"
"7073","1420.28536659568","1420.28536659568","1420.28536659568"
"7074","1420.5355133079847","1420.5355133079847","1420.5355133079847"
"7075","1420.5223540145985","1420.5223540145985","1420.5223540145985"
"7076","1420.7723886270337","1420.7723886270337","1420.7723886270337"
"7077","1420.715567041654","1420.715567041654","1420.715567041654"
"7078","1420.9613923088616","1420.9613923088616","1420.9613923088616"
"7079","1420.9480243161095","1420.9480243161095","1420.9480243161095"
"7080","1420.8258623309528","1420.8258623309528","1420.8258623309528"
"7081","1421.0752051048314","1421.0752051048314","1421.0752051048314"
"7082","1421.0645602308978","1421.0645602308978","1421.0645602308978"
"7083","1421.2017010935601","1421.2017010935601","1421.2017010935601"
"7084","1421.1102505694762","1421.1102505694762","1421.1102505694762"
"7085","1421.3592468873367","1421.3592468873367","1421.3592468873367"
"7086","1421.406558372552","1421.406558372552","1421.406558372552"
"7087","1421.6443533697632","1421.6443533697632","1421.6443533697632"
"7088","1421.8917893458795","1421.8917893458795","1421.8917893458795"
"7089","1422.140515933232","1422.140515933232","1422.140515933232"
"7090","1422.3896222121075","1422.3896222121075","1422.3896222121075"
"7091","1422.376213592233","1422.376213592233","1422.376213592233"
"7092","1422.6247535264674","1422.6247535264674","1422.6247535264674"
"7093","1422.6134364573854","1422.6134364573854","1422.6134364573854"
"7094","1422.6366944655042","1422.6366944655042","1422.6366944655042"
"7095","1422.6259854457246","1422.6259854457246","1422.6259854457246"
"7096","1422.6127027436714","1422.6127027436714","1422.6127027436714"
"7097","1422.6527735677478","1422.6527735677478","1422.6527735677478"
"7098","1422.8908925594787","1422.8908925594787","1422.8908925594787"
"7099","1423.075303030303","1423.075303030303","1423.075303030303"
"7100","1423.318436600515","1423.318436600515","1423.318436600515"
"7101","1423.5667979400182","1423.5667979400182","1423.5667979400182"
"7102","1423.443737694987","1423.443737694987","1423.443737694987"
"7103","1423.2662023016353","1423.2662023016353","1423.2662023016353"
"7104","1423.50522331567","1423.50522331567","1423.50522331567"
"7105","1423.712079927339","1423.712079927339","1423.712079927339"
"7106","1423.937490540336","1423.937490540336","1423.937490540336"
"7107","1424.1861380145278","1424.1861380145278","1424.1861380145278"
"7108","1424.425631714329","1424.425631714329","1424.425631714329"
"7109","1424.672617246596","1424.672617246596","1424.672617246596"
"7110","1424.8150052942067","1424.8150052942067","1424.8150052942067"
"7111","1424.890350877193","1424.890350877193","1424.890350877193"
"7112","1424.8923332829277","1424.8923332829277","1424.8923332829277"
"7113","1424.7692772905957","1424.7692772905957","1424.7692772905957"
"7114","1424.7720332577476","1424.7720332577476","1424.7720332577476"
"7115","1424.6493349455864","1424.6493349455864","1424.6493349455864"
"7116","1424.8970832703642","1424.8970832703642","1424.8970832703642"
"7117","1425.1440012088244","1425.1440012088244","1425.1440012088244"
